text,label
绝对是徒有其表的一家酒店。4月30日晚入住，室外温度30度的情况下，房间没有空调，当我们提出意见时，居然说怕客人着凉？！！我们盖的可是鸭绒被啊！再三要求下，拿来一个电风扇忽悠我们...第二天早上的自助餐厅也是一样的闷热。堂堂所谓4星酒店，连空调都不舍得开？这样的酒店大约是不会再住的。,1
买的时候看的很清楚 是国语版的 谁知收到货一看 是粤语的 而且色彩也不好 很暗 失望,1
送餐很快，小菜很好吃,2
联想的系统里装的都是些什么乱七八糟的玩意，60天的杀毒试用版也别装了，累人！ 另外电源适配器很烫，很担心啊。,1
BIOS里没有SLIC表，OEM版的Vista不容易装，但安装OEM版的XP没有任何问题,1
读完以后，觉得本书在材料方面准备的比较充分，叙述清楚完整。美中不足，就是国内部分的案例没有海外部分详细，也可能与国内材料较少有关，但国内部分的叙述也很公允完整，还原了其原貌。,2
位置非常好，就在西街的街口，但是却闹中取静，环境很清新优雅。 只是前台太窄，前台接待总是手忙脚乱，客人都一排站着，大家都不排队，谁脸皮厚多叫就能给先办。入住和离住手续均办了半个小时以上。 酒店房间还比较干净，没有中央空调，手动空调，呵呵。 该酒店胜在环境和位置。,2
非常满意！送餐很快！,2
"24元的木须肉居然就那么一点儿，胡萝卜木耳倒是没少放，就是不见肉。,葱花饼居然那么干，跟油饼似的，咬都咬不断。",0
酒店还不错，房间不大，但是比较舒服。酒店下面只有星巴克和肯德基，吃饭要到新世界那边有点远。,2
已经付款2个多星期了，我还没收到书，怎么办？我是不小心点了收货确认的。留言投诉，也都没人理我。。。呜呜～,1
今天菜品普遍反应较差，好几个同事一起订，结果都说很失望，特别是荤菜差太多，希望店家多考虑一下吃货们的感觉…期待下次就餐能有所改善，谢谢!,0
预定的是商务大床房，房间和床都够大。但是空调的出风口对着床，即使开了微风还是有点冷。空调器固定在墙上的，只能走过去调节空调，不太方便。电视机有点小，而且也不是纯平的，算是缺陷了。 其他都挺不错，整体房间很干净，设施也基本齐全。,2
这个宾馆总体感觉还不错，无论从价格、出行、购物，还是订机票（国航就在它的右边）都很方便。 只是房间没有什么电脑，也不知道它说的免费上网在什么地方可以。 补充点评 2007年10月12日 ： 对了，去机场也很方便，机场大巴就在它下面，每半个小时一趟,2
卷饼很好吃，送餐也很快！,2
经常买，汤包很好吃，蒸饺也不错。,2
其他没什么，就是房价便宜。很老的星级宾馆了，愧对4星的标准了。 补充点评 2008年5月31日 ： 不过在安庆也就这家好一点，其他的要么很远，要么更差。,1
虽然快递小哥送来单时连连道歉，但是也夸张到等了两个小时。等待期间我打了两次商家电话都是先是没人接，后提示电话是空号。另外我的备注，快递小哥表示并没有理睬。给两颗星是多还是少？,0
肘子卷饼很好吃，推荐,2
系统显示快递已取货，但10分钟后打电话问快递员还在店内没取货，明显有欺骗性质！导致客户在门口等了很久！,0
很好～很方便,2
喜欢吃，但是骨棒里面，有一点肉都没有，光秃的一个骨棒，我也是醉了…,0
找到了吃驴肉火烧的感觉,2
等了200分钟，终于到了！真快！！！！,0
送的这是啥啊，饭是夹生的，汤是温的，太能糊弄人了，这是第一次也是最后一次，这要是在店里，肯定要他给我换啊，这送餐还不是饭点呢。无语的狠啊，擦,0
预定的时候注明了要二楼房间，入住时是一楼，网上说加一份早餐10元，实际收15元。住酒店还要交停车费10元。豪华单间房间的地毯湿呼呼的，我真是无语了。但酒店大环境是不错，可惜这环境了,1
"少送一份拌海带丝，,补送或者退掉都可以。",0
外送小伙儿很逗,2
送餐很慢，一个半小时，催了好几遍。味道还不错。,0
今天的饭真的是太令我失望了，从来没见过这么烂的外卖，菜花都是至少三天前做好的，根本没法吃，看看就恶心！！！！！！！！！！！！！！！！！！！！！,0
送的太快了,2
"饺子一份特别少，真的，也就十几个吧，配送挺好的,饺子不行",0
"看过<穿PRADA的恶魔>后,再来看这本中国的时尚界小说,感觉只有一句话,首先要生存,再来谈其他.眼看他鲜衣裘锦,眼看他香车美人,眼看他黑眼圈苍白脸,眼看他从单纯走向城府.是不是职场都是这样惨烈?公平地说,在这样的环境下,人一定会变聪明,能力一定会短期内得到极大提高,从另外一方面说,这真的是好事.",2
不值得这个价 装修很一般 酒店外是烧烤一条街 早餐非常简陋，没啥吃的。下次决不选择它。 连申请延迟退房都不肯,1
餐送来只有两盒菜两盒饭，其它什么都没有，是用手抓着吃吗？,0
粥的味道很好,2
"特别慢,东西一般,没有餐具和番茄酱",0
汤包味道尚可，可惜全都漏了。,2
"看了网上那多的对它好的评价因此才决定购买.没有想到大失所望!只是把一些常用的英语单词归类而已.对我来说没有任何帮助,也没有别人说的开心搞笑!以前我上初中时,我的英语老师就已经让我们学着将英语单词归类了.非常一般......",1
该酒店主楼房间还不错，建议最好不要住附楼，房间质量和酒店四星级的标准差距太大了。强烈建议该酒店提高人员素质！！服务人员工作态度差，入住当晚半夜1点多居然发现房间空调漏水！！晕啊，当时因为是便宜房间，本来还不怎么生气，想说通知前台换房就好了，谁知道前台居然来一句“这么晚了不方便处理，又没什么关系的，您将就下好了”……结果偶当时就发飙了。虽然最后由于我们坚持还是换了房间，可是还是让人一肚子气！我出钱住店半夜不能睡觉要搬动我还没抱怨，她一个在值班时间的工作人员居然还要不情愿，真是不知道什么素质！！！！,1
"这此是我的恶梦之旅!什么景点啊?完全就是一个还没有开发好的地方,到处都是黄土和挖掘机!酒店的硬件设施也差的不得了!还四星,我看两星差不多.产品中包含的东西几乎一大半没有兑现!说是包含两份自助早餐,结果酒店说他们现在是淡季,根本没有自助早餐,随便给了两份面条打发人.还有娱乐设施!所谓的康体中心,就是一个空房子(几乎没有装修),摆了一个台球桌,一个乒乓球桌,还有一面墙上歪歪倒倒的帖了几个靶纸!里面除了这三样东西,还有一个柜子,其余无任何点缀,四面白墙!而且,里面一个服务人员都没有!还有钓鱼,完全就是一个浑水塘!旁边长满了荒草!一条鱼都没有!根本不能使用!旁边全是挖掘机在作业!自行车就更不用说了!外面遍地黄沙!一个景点都没有!到哪儿去玩??完全就是在浪费金钱和时间!!客服人员如果不信,我在当地拍了很多实景照片(本来准备用来投诉的),可以发送给你们一赏! 补充点评 2008年4月11日 ： 还有,烧烤的地方破的一塌糊涂,脏的要命,根本就不营业!晕!",1
做工非常精致，可于进口的SONY小本媲美， 帮老婆选的，比自己的HP和朋友的DELL做工要好很多，超静音,2
和父母一起去的，所以住在家庭房里，没有看到无敌江景。 总得来说，酒店弄得比较干净。韩国人特别多。但是房间里老是有一股去不了的怪味道，马桶偶尔漏漏水，莲蓬头设计得非常容易往外溅水。早餐也不咋地。 虽然缺点多多，但是已经算是丹东最顶尖的酒店了。,2
"轻薄,外观典雅,内敛,除了内存外其他配置还不错,好在送了1条1G内存条.散热好,噪音极小,运行起来几乎听不到声音.机器稳定性也不错.",2
"在这本书中,根本看不到什么是爱///没什么感觉,就是觉得教女孩们都变得势力和目的性很强,,,让女孩们都变得太物质了,教人都变得虚荣,,,,,,,",1
借助一位职场精英的评价来表达自己对这本书的看法吧：可读性还不错，对刚入社会的学生特别新鲜。可对一些参加工作很多年的人来说，看上去就很麻木了……,1
东西真是太垃圾了，那咖啡都没法喝了，,0
书一到打开就放不了手，一天时间就看完了，想着若干年前要是看了这本书对自己的求职会有帮助的,1
刚以为不错，谁知道买回以后，看了看一点都不好，作者其实不是了解中国女人的，更不了解国情...郁闷这年头什么书都可以炒的很火？,1
买回来只翻了几页就发现不是地道的英语或美语，毕竟是韩国人写的，想想自己真可笑，想学英语居然不去买英美的作品，反倒是去韩国人的作品。现在只有当垃圾扔了，白浪费了钱。,1
万历三十多年不上朝，皇上与大臣为争国本多年拉锯战，朝堂上争得唾沫星乱飞，私底下斗得你死我活，挺击案、红丸案、移宫案，明末三大案相继上演，不明不白。东林党的正直清高，阉党无耻泯灭良心，正义与邪恶，良知与卑劣，在历史的长河中留下清晰的脚印，方向不同。有些人你记得，因为他是殉道者，比如杨涟，有些人你不会忘记，因为他是人渣，比如魏忠贤。,2
370的房间，性价比很低，也就内地150的水平，自助餐品种那是相当的少，成天一堆喝得红赤胡脸的中年FB男出入，很不爽，决不再住,1
因《白夜行》而被此作者吸引，无意中买了这本书。一打开视线就离不开它。昨晚为了它忍住疲惫，今天下午趁工作不忙，躲在一帝偷偷地把它看完了。青年的创伤太容易埋下祸根，由此滋长出的恨并不是深藏在海底的威力无比的波涛，因为它总是会出现在生活的各种小细节里，只是平日人们不太关注于每件事情的任何细节而已。默认或许是某种意义上的承认，但其背后或许也隐藏着某些不愿说出的秘密。,2
